1분류,2분류,3분류,3분류_정규화,3분류_유형,기존_세부분류,검색상태,출처URL,메모,차수,같은품종_동일유통명,겉모양_유사품종,단면_유사품종,겉색,과육색,사진대체_가능여부,사진대체_주의사항
버섯,잎새버섯,홍천잎새버섯,홍천잎새버섯,산지,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,잎새버섯,회색잎새버섯,회색잎새버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,자작나무버섯,건자작나무버섯,건자작나무버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,자작나무버섯,자작나무버섯,자작나무버섯,원물,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,잔나비걸상버섯,건잔나비걸상버섯,건잔나비걸상버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,잔나비걸상버섯,잔나비걸상,잔나비걸상,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,잔나비걸상버섯,잔나비걸상버섯,잔나비걸상버섯,원물,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,잔나비걸상버섯,잔나비걸상잔나비걸상버섯,잔나비걸상잔나비걸상버섯,표기변형,버섯,사용,https://www.nihhs.go.kr/mushroom,기존 '잔나비걸상'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
버섯,죽순버섯,건죽순버섯,건죽순버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,죽순버섯,생죽순버섯,생죽순버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,죽순버섯,죽순버섯,죽순버섯,원물,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,차가버섯,건차가버섯,건차가버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,차가버섯,러시아차가버섯,러시아차가버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,차가버섯,시베리아차가버섯,시베리아차가버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,차가버섯,차가,차가,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,차가버섯,차가버섯,차가버섯,대표 원물명,버섯,사용,,2분류 대표품목 기본 검색어 확정 보강,전수검수v2,,,,,,조건부 가능,
버섯,차가버섯,차가버섯조각,차가버섯조각,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,차가버섯,차가차가버섯,차가차가버섯,표기변형,버섯,사용,https://www.nihhs.go.kr/mushroom,기존 '차가'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
버섯,차가버섯,통차가버섯,통차가버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,참바늘버섯,건참바늘버섯,건참바늘버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,참바늘버섯,생참바늘버섯,생참바늘버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,참바늘버섯,참바늘버섯,참바늘버섯,원물,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,참싸리버섯,건참싸리버섯,건참싸리버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,참싸리버섯,생참싸리버섯,생참싸리버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,참싸리버섯,자연산참싸리,자연산참싸리,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,참싸리버섯,자연산참싸리참싸리버섯,자연산참싸리참싸리버섯,표기변형,버섯,사용,https://www.nihhs.go.kr/mushroom,기존 '자연산참싸리'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
버섯,참싸리버섯,참싸리,참싸리,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,참싸리버섯,참싸리참싸리버섯,참싸리참싸리버섯,표기변형,버섯,사용,https://www.nihhs.go.kr/mushroom,기존 '참싸리'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
버섯,치마버섯,건치마버섯,건치마버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,치마버섯,생치마버섯,생치마버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,치마버섯,치마버섯,치마버섯,원물,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,큰갓버섯,갓버섯,갓버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,큰갓버섯,갓버섯큰갓버섯,갓버섯큰갓버섯,표기변형,버섯,사용,https://www.nihhs.go.kr/mushroom,기존 '갓버섯'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
버섯,큰갓버섯,생갓버섯,생갓버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,큰갓버섯,생갓버섯큰갓버섯,생갓버섯큰갓버섯,표기변형,버섯,사용,https://www.nihhs.go.kr/mushroom,기존 '생갓버섯'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
버섯,큰갓버섯,생큰갓버섯,생큰갓버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,큰갓버섯,자연산큰갓버섯,자연산큰갓버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,큰갓버섯,큰갓버섯,큰갓버섯,원물,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,털목이버섯,건털목이,건털목이,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,털목이버섯,건털목이털목이버섯,건털목이털목이버섯,표기변형,버섯,사용,https://www.nihhs.go.kr/mushroom,기존 '건털목이'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
버섯,털목이버섯,검은털목이버섯,검은털목이버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,털목이버섯,생털목이,생털목이,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,털목이버섯,생털목이털목이버섯,생털목이털목이버섯,표기변형,버섯,사용,https://www.nihhs.go.kr/mushroom,기존 '생털목이'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
버섯,털목이버섯,털목이버섯,털목이버섯,원물,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,털보말불버섯,대말불버섯,대말불버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,털보말불버섯,대말불버섯털보말불버섯,대말불버섯털보말불버섯,표기변형,버섯,사용,https://www.nihhs.go.kr/mushroom,기존 '대말불버섯'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
버섯,털보말불버섯,말불버섯,말불버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,털보말불버섯,말불버섯털보말불버섯,말불버섯털보말불버섯,표기변형,버섯,사용,https://www.nihhs.go.kr/mushroom,기존 '말불버섯'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
버섯,털보말불버섯,생털보말불버섯,생털보말불버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,털보말불버섯,털보말불버섯,털보말불버섯,원물,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
버섯,특용버섯,건버섯모듬,건버섯모듬,품종·별칭,버섯,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,농촌진흥청 품종정보·국내 실제 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,건석이,건석이,품종·별칭,버섯,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,농촌진흥청 품종정보·국내 실제 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,검은비늘버섯,검은비늘버섯,품종·별칭,버섯,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,농촌진흥청 품종정보·국내 실제 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,고성꽃송이버섯,고성꽃송이버섯,산지,버섯,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,국내 대표 산지·지역 특산 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,꾀꼬리버섯,꾀꼬리버섯,품종·별칭,버섯,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,농촌진흥청 품종정보·국내 실제 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,노루궁뎅이,노루궁뎅이,품종·별칭,버섯,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,농촌진흥청 품종정보·국내 실제 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,메시마버섯,메시마버섯,품종·별칭,버섯,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,농촌진흥청 품종정보·국내 실제 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,모듬버섯,모듬버섯,품종·별칭,버섯,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,농촌진흥청 품종정보·국내 실제 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,문경상황버섯,문경상황버섯,산지,버섯,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,국내 대표 산지·지역 특산 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,백만송이버섯,백만송이버섯,품종·별칭,버섯,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,농촌진흥청 품종정보·국내 실제 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,버섯모듬,버섯모듬,품종·별칭,버섯,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,농촌진흥청 품종정보·국내 실제 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,복령,복령,품종·별칭,버섯,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,농촌진흥청 품종정보·국내 실제 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,아위버섯,아위버섯,품종·별칭,버섯,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,농촌진흥청 품종정보·국내 실제 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,영동영지버섯,영동영지버섯,산지,버섯,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,국내 대표 산지·지역 특산 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,울릉도석이버섯,울릉도석이버섯,산지,버섯,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,국내 대표 산지·지역 특산 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,장흥상황버섯,장흥상황버섯,산지,버섯,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,국내 대표 산지·지역 특산 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,제주노루궁뎅이버섯,제주노루궁뎅이버섯,산지,버섯,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,국내 대표 산지·지역 특산 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,참송이버섯,참송이버섯,품종·별칭,버섯,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,농촌진흥청 품종정보·국내 실제 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,특용버섯,특용버섯,대표 원물명,버섯,사용,,2분류 대표품목 기본 검색어 확정 보강,전수검수v2,,,,,,조건부 가능,
버섯,특용버섯,평창꽃송이버섯,평창꽃송이버섯,산지,버섯,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,국내 대표 산지·지역 특산 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,특용버섯,황금맛버섯,황금맛버섯,품종·별칭,버섯,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,농촌진흥청 품종정보·국내 실제 버섯 유통명 12차 검증,12차,,,,,,조건부 가능,
버섯,팽나무버섯,건팽나무버섯,건팽나무버섯,품종·별칭,버섯,사용,https://www.nihhs.go.kr/mushroom,버섯·균류 원물명·품종·별칭·산지명 대량 축적 24차,24차,,,,,,조건부 가능,
